,model_name,global_epoch,models_percentage,MIN_NUM_WORKERS,local_epoch,batch_size,learning_rate,best_epoch,best_f1,best_acc,best_prec,best_recall,best_loss,best_f1_test,best_acc_test,best_recall_test,best_precision_test,best_round_test,total_duration,dataframe_path,model_path
425,RexNet,15.0,1.0,10.0,2.0,16.0,0.0001,14.0,0.9203948932044907,0.9210526315789472,0.9468181818181816,0.9000252525252525,0.1783446549830076,0.6438356164383562,0.5185185185185185,0.5280898876404494,0.8245614035087719,6.0,23790.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08210026_federated_metrics.csv,
426,RexNet,15.0,1.0,10.0,2.0,32.0,0.0001,14.0,0.9260767113863088,0.9315789473684208,0.9155050505050504,0.9452777777777776,0.2160670734941959,0.4807692307692308,0.5,0.5319148936170213,0.4385964912280701,1.0,25619.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08210206_federated_metrics.csv,
427,RexNet,15.0,1.0,10.0,2.0,16.0,1e-05,10.0,0.6201232247284879,0.6421052631578947,0.6232070707070706,0.6466436341436341,0.647991387781344,0.6496815286624203,0.4907407407407407,0.51,0.8947368421052632,0.0,24868.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08210343_federated_metrics.csv,
428,RexNet,15.0,1.0,10.0,2.0,32.0,1e-05,12.0,0.596088297667245,0.6736842105263159,0.539419191919192,0.6979761904761904,0.6530043005943298,0.6231884057971014,0.5185185185185185,0.5308641975308642,0.7543859649122807,11.0,25750.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08210524_federated_metrics.csv,
429,ResNext50,10.0,0.5,10.0,1.0,16.0,0.0001,0.0,0.8581790281329923,0.8421052631578947,0.965,0.7859379509379509,0.2659840689285805,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,1.0,27558.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08210545_federated_metrics.csv,
430,ResNext50,10.0,0.5,10.0,1.0,32.0,0.0001,3.0,0.9888544891640864,0.9894736842105262,0.99,0.9888888888888888,0.0302233782713301,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,4.0,9323.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08210704_federated_metrics.csv,
431,ResNet50,10.0,0.5,10.0,1.0,16.0,0.0001,9.0,0.9630831643002028,0.9473684210526314,1.0,0.9415204678362572,0.224802210015829,0.0344827586206896,0.4814814814814814,1.0,0.0175438596491228,9.0,115069.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08210706_federated_metrics.csv,
432,ResNet50,10.0,0.5,10.0,1.0,32.0,0.0001,5.0,1.0,1.0,1.0,1.0,0.0088046007789671,0.1515151515151515,0.4814814814814814,0.5555555555555556,0.087719298245614,5.0,18915.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08210901_federated_metrics.csv,
433,ResNext50,10.0,0.5,10.0,1.0,16.0,1e-05,9.0,0.966314806624404,0.9684210526315788,0.9684090909090908,0.9688888888888888,0.083972303468832,0.7058823529411765,0.6296296296296297,0.6075949367088608,0.8421052631578947,9.0,22576.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08210910_federated_metrics.csv,
434,RexNet,10.0,0.5,8.0,1.0,16.0,0.0001,9.0,0.741346765979119,0.8315217391304347,0.7879464285714285,0.7213789682539682,0.3942321288682844,0.3364485981308411,0.3425925925925926,0.36,0.3157894736842105,9.0,5277.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08211600_federated_metrics.csv,
435,RexNet,10.0,0.5,8.0,1.0,32.0,0.0001,9.0,0.7675920570657413,0.8532608695652173,0.7552083333333334,0.7980925324675325,0.3715083971619606,0.358974358974359,0.5370370370370371,0.6666666666666666,0.2456140350877192,5.0,5540.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08211630_federated_metrics.csv,
436,RexNet,10.0,0.5,8.0,1.0,16.0,1e-05,8.0,0.4658595489477843,0.5869565217391304,0.5595238095238095,0.4130661005661005,0.6772549191246863,0.5309734513274337,0.5092592592592593,0.5357142857142857,0.5263157894736842,2.0,5568.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08211701_federated_metrics.csv,
437,RexNet,10.0,0.5,8.0,1.0,32.0,1e-05,0.0,0.4235183310841205,0.5760869565217391,0.5491071428571428,0.3510890151515151,0.7384429350495338,0.5217391304347826,0.4907407407407407,0.5172413793103449,0.5263157894736842,0.0,3132.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08211724_federated_metrics.csv,
438,RexNet,10.0,1.0,8.0,1.0,16.0,0.0001,9.0,0.7934610732404851,0.8695652173913043,0.8266369047619049,0.7797619047619048,0.3903114709841168,0.5185185185185185,0.5185185185185185,0.5490196078431373,0.4912280701754385,7.0,8192.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08211809_federated_metrics.csv,
439,RexNet,10.0,1.0,8.0,1.0,32.0,0.0001,9.0,0.7133907758907758,0.8369565217391304,0.6622023809523809,0.7930059523809523,0.3770802803337574,0.6153846153846154,0.4907407407407407,0.5116279069767442,0.7719298245614035,0.0,8451.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08211856_federated_metrics.csv,
440,RexNet,10.0,1.0,8.0,1.0,16.0,1e-05,9.0,0.4434124527003784,0.5706521739130433,0.5654761904761905,0.3713092463092463,0.7589186962855898,0.2352941176470588,0.5185185185185185,0.7272727272727273,0.1403508771929824,0.0,8200.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08211942_federated_metrics.csv,
441,RexNet,10.0,1.0,8.0,1.0,32.0,1e-05,0.0,0.5145320900719508,0.5652173913043479,0.7678571428571428,0.3915176939073997,0.751498281955719,0.4042553191489361,0.4814814814814814,0.5135135135135135,0.3333333333333333,0.0,8467.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08212029_federated_metrics.csv,
442,RexNet,10.0,0.5,8.0,2.0,16.0,0.0001,9.0,0.8862711430726137,0.9293478260869564,0.912202380952381,0.871279761904762,0.2025236645308525,0.2162162162162162,0.4629629629629629,0.4705882352941176,0.1403508771929824,0.0,6907.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08212107_federated_metrics.csv,
443,RexNet,10.0,0.5,8.0,2.0,32.0,0.0001,9.0,0.8361607142857144,0.9130434782608696,0.7834821428571429,0.9102678571428572,0.2474943595007062,0.6330935251798561,0.5277777777777778,0.5365853658536586,0.7719298245614035,3.0,7484.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08212148_federated_metrics.csv,
444,RexNet,10.0,0.5,8.0,2.0,16.0,1e-05,8.0,0.4594326360773729,0.6032608695652173,0.5133928571428571,0.4311771561771561,0.6589888596664304,0.5409836065573771,0.4814814814814814,0.5076923076923077,0.5789473684210527,6.0,6937.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08212227_federated_metrics.csv,
445,RexNet,10.0,0.5,8.0,2.0,32.0,1e-05,6.0,0.5170284823535597,0.6521739130434783,0.6026785714285714,0.4684565434565434,0.6214725710451603,0.603448275862069,0.5740740740740741,0.5932203389830508,0.6140350877192983,0.0,7423.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2108\08212308_federated_metrics.csv,
446,RexNet,10.0,1.0,8.0,2.0,16.0,0.0001,9.0,0.8933035714285714,0.934782608695652,0.9278273809523808,0.8653273809523809,0.210229068144184,0.6624203821656051,0.5092592592592593,0.52,0.912280701754386,7.0,11087.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08220009_federated_metrics.csv,
447,RexNet,10.0,1.0,8.0,2.0,32.0,0.0001,9.0,0.8681068931068929,0.9239130434782608,0.8303571428571428,0.9285714285714286,0.2493366058915853,0.5891472868217055,0.5092592592592593,0.5277777777777778,0.6666666666666666,5.0,11668.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08220114_federated_metrics.csv,
448,RexNet,10.0,1.0,8.0,2.0,16.0,1e-05,9.0,0.5522992530345473,0.6902173913043478,0.6391369047619048,0.5079365079365079,0.6252796040928883,0.3689320388349514,0.3981481481481481,0.4130434782608695,0.3333333333333333,8.0,11110.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08220216_federated_metrics.csv,
449,RexNet,10.0,1.0,8.0,2.0,32.0,1e-05,7.0,0.5520262760974836,0.6847826086956522,0.6279761904761906,0.5038284632034633,0.6255662404000759,0.5970149253731343,0.5,0.5194805194805194,0.7017543859649122,6.0,11671.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08220321_federated_metrics.csv,
450,RexNet,15.0,0.5,8.0,1.0,16.0,0.0001,14.0,0.8604388870932989,0.9130434782608694,0.8787202380952381,0.8521825396825398,0.2091991994529962,0.6455696202531646,0.4814814814814814,0.504950495049505,0.8947368421052632,13.0,11879.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08220407_federated_metrics.csv,
451,RexNet,15.0,0.5,8.0,1.0,32.0,0.0001,14.0,0.8164491758241759,0.8967391304347824,0.752232142857143,0.9265873015873016,0.278424946591258,0.3058823529411765,0.4537037037037037,0.4642857142857143,0.2280701754385964,10.0,12419.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08220455_federated_metrics.csv,
452,RexNet,15.0,0.5,8.0,1.0,16.0,1e-05,14.0,0.5164428794459754,0.673913043478261,0.5729166666666667,0.4792162698412698,0.6252221009977486,0.3469387755102041,0.4074074074074074,0.4146341463414634,0.2982456140350877,12.0,11788.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08220541_federated_metrics.csv,
453,RexNet,15.0,0.5,8.0,1.0,32.0,1e-05,3.0,0.4476623544154504,0.5815217391304348,0.5691964285714286,0.372542735042735,0.7600714415311813,0.4684684684684684,0.4537037037037037,0.4814814814814814,0.4561403508771929,0.0,12497.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08220629_federated_metrics.csv,
454,RexNet,15.0,1.0,8.0,1.0,16.0,0.0001,14.0,0.9076424800689508,0.9402173913043478,0.9308035714285716,0.8931051587301588,0.2367794525242694,0.5242718446601942,0.5462962962962963,0.5869565217391305,0.4736842105263157,12.0,17512.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08220738_federated_metrics.csv,
455,RexNet,15.0,1.0,8.0,1.0,32.0,0.0001,14.0,0.8524664061428768,0.9184782608695652,0.8251488095238095,0.9109623015873016,0.2405116762965917,0.4948453608247423,0.5462962962962963,0.6,0.4210526315789473,0.0,18221.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08220849_federated_metrics.csv,
456,RexNet,15.0,1.0,8.0,1.0,16.0,1e-05,0.0,0.4285456455309396,0.5271739130434782,0.6049107142857143,0.3381957911369676,0.7549109831452371,0.5842696629213483,0.6574074074074074,0.8125,0.4561403508771929,7.0,5431.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08220925_federated_metrics.csv,
457,RexNet,15.0,1.0,8.0,1.0,32.0,1e-05,1.0,0.4192963159710871,0.5434782608695652,0.5736607142857142,0.335908535908536,0.7386544346809387,0.631578947368421,0.4814814814814814,0.5052631578947369,0.8421052631578947,0.0,7392.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08221009_federated_metrics.csv,
458,RexNet,15.0,0.5,8.0,2.0,16.0,0.0001,14.0,0.9654761904761906,0.9782608695652172,0.9665178571428572,0.9665178571428572,0.0870649961845787,0.6333333333333333,0.5925925925925926,0.6031746031746031,0.6666666666666666,12.0,14599.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08221106_federated_metrics.csv,
459,RexNet,15.0,0.5,8.0,2.0,32.0,0.0001,14.0,0.9390873015873016,0.9619565217391304,0.9308035714285716,0.9571428571428572,0.1098645669408142,0.1194029850746268,0.4537037037037037,0.4,0.0701754385964912,0.0,15764.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08221207_federated_metrics.csv,
460,RexNet,15.0,0.5,8.0,2.0,16.0,1e-05,14.0,0.578186274509804,0.7282608695652174,0.6004464285714286,0.5708333333333333,0.5673450689924799,0.4339622641509434,0.4444444444444444,0.4693877551020408,0.4035087719298245,7.0,14553.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08221304_federated_metrics.csv,
461,RexNet,15.0,0.5,8.0,2.0,32.0,1e-05,14.0,0.4242175716440422,0.6195652173913044,0.4761904761904762,0.3967487373737374,0.6753944531083107,0.3333333333333333,0.4444444444444444,0.4545454545454545,0.2631578947368421,7.0,15834.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08221405_federated_metrics.csv,
462,RexNet,15.0,1.0,8.0,2.0,16.0,0.0001,14.0,0.937770236299648,0.9565217391304348,0.9665178571428572,0.921875,0.1126333444541239,0.2933333333333333,0.5092592592592593,0.6111111111111112,0.1929824561403508,0.0,24464.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08221541_federated_metrics.csv,
463,RexNet,15.0,1.0,8.0,2.0,32.0,0.0001,14.0,0.955860805860806,0.9728260869565216,0.9508928571428572,0.96875,0.1151576018892228,0.3793103448275862,0.3333333333333333,0.3728813559322034,0.3859649122807017,1.0,24876.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08221718_federated_metrics.csv,
464,RexNet,15.0,1.0,8.0,2.0,16.0,1e-05,13.0,0.6611997071555896,0.7717391304347826,0.7165178571428572,0.6204861111111112,0.5154745735875939,0.5161290322580645,0.5833333333333334,0.6666666666666666,0.4210526315789473,0.0,23649.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08221850_federated_metrics.csv,
465,RexNet,15.0,1.0,8.0,2.0,32.0,1e-05,14.0,0.5826843499637617,0.7445652173913043,0.5967261904761905,0.5892857142857143,0.5454793907701969,0.4102564102564102,0.3611111111111111,0.4,0.4210526315789473,0.0,24932.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2208\08222028_federated_metrics.csv,
466,ResNext50,10.0,0.5,10.0,1.0,16.0,0.0001,3.0,0.9788294265074448,0.9789473684210525,0.9809090909090908,0.9788888888888888,0.0733325163710105,0.6993865030674846,0.5462962962962963,0.5377358490566038,1.0,6.0,20589.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230114_federated_metrics.csv,
467,ResNet50,10.0,0.5,10.0,1.0,16.0,0.0001,7.0,0.9830065359477124,0.9842105263157892,0.9888888888888888,0.98,0.0595653794045479,0.123076923076923,0.4722222222222222,0.5,0.0701754385964912,4.0,26002.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230131_federated_metrics.csv,
468,ResNet50,10.0,0.5,10.0,1.0,16.0,1e-06,9.0,0.602418904624787,0.7315789473684211,0.4512878787878788,0.9273809523809524,0.51530226798434,0.4742268041237113,0.5277777777777778,0.575,0.4035087719298245,2.0,30262.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230148_federated_metrics.csv,
469,ResNext50,10.0,0.5,10.0,1.0,16.0,1e-06,9.0,0.8073495413218121,0.7842105263157895,0.9638888888888888,0.7040489575783693,0.5433419646401155,0.7323943661971831,0.6481481481481481,0.611764705882353,0.912280701754386,2.0,30416.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230148_federated_metrics.csv,
470,ResNext50,10.0,0.5,10.0,1.0,32.0,0.0001,5.0,0.9941176470588234,0.994736842105263,1.0,0.9888888888888888,0.0231969446875155,0.7286821705426356,0.6759259259259259,0.6527777777777778,0.8245614035087719,2.0,25478.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230346_federated_metrics.csv,
471,ResNet50,10.0,0.5,10.0,1.0,32.0,0.0001,9.0,1.0,1.0,1.0,1.0,0.0027872695069163,0.0,0.4537037037037037,0.0,0.0,0.0,30366.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230418_federated_metrics.csv,
472,ResNet50,10.0,0.5,10.0,1.0,32.0,1e-06,9.0,0.3592557442557442,0.6368421052631579,0.2662373737373737,0.7,0.6171840071678161,0.4901960784313725,0.5185185185185185,0.5555555555555556,0.4385964912280701,0.0,30330.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230433_federated_metrics.csv,
473,ResNext50,10.0,0.5,10.0,1.0,32.0,1e-06,9.0,0.743903244919045,0.7,0.8839646464646465,0.6678320802005013,0.650004118680954,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,3.0,31440.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230438_federated_metrics.csv,
474,ResNext50,10.0,0.5,10.0,1.0,16.0,1e-05,9.0,0.9833082706766916,0.9842105263157892,0.9684090909090908,1.0,0.0552733942890833,0.7142857142857143,0.6296296296296297,0.6024096385542169,0.8771929824561403,7.0,29428.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230633_federated_metrics.csv,
475,ResNet50,10.0,0.5,10.0,1.0,16.0,1e-05,9.0,0.9601400560224088,0.963157894736842,0.9336868686868688,0.99,0.0969755776177503,0.0655737704918032,0.4722222222222222,0.5,0.0350877192982456,0.0,30187.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230708_federated_metrics.csv,
476,ResNext50,10.0,0.5,10.0,1.0,16.0,1e-07,1.0,0.1296969696969697,0.5578947368421053,0.0819444444444444,0.3166666666666666,0.653282019966527,0.0923076923076923,0.4537037037037037,0.375,0.0526315789473684,0.0,29185.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230724_federated_metrics.csv,
477,ResNet50,10.0,0.5,10.0,1.0,16.0,1e-07,8.0,0.3087894123420439,0.5052631578947369,0.2506060606060606,0.4384920634920635,0.6922139864218863,0.1587301587301587,0.5092592592592593,0.8333333333333334,0.087719298245614,0.0,30745.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230725_federated_metrics.csv,
478,ResNext50,10.0,0.5,10.0,1.0,32.0,1e-05,9.0,0.9699749373433584,0.9736842105263156,0.9434090909090908,1.0,0.1168282978236675,0.5370370370370371,0.5370370370370371,0.5686274509803921,0.5087719298245614,9.0,30822.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08230926_federated_metrics.csv,
479,ResNet50,10.0,0.5,10.0,1.0,32.0,1e-05,9.0,0.9470897832817338,0.9526315789473682,0.9009848484848484,1.0,0.1885962039232253,0.0845070422535211,0.3981481481481481,0.2142857142857142,0.0526315789473684,0.0,31105.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08231002_federated_metrics.csv,
480,ResNext50,10.0,0.5,10.0,1.0,32.0,1e-07,9.0,0.6158252761731022,0.5210526315789474,0.8522222222222221,0.4850793169678619,0.6792953610420227,0.4705882352941176,0.5,0.5333333333333333,0.4210526315789473,5.0,31436.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08231019_federated_metrics.csv,
481,ResNet50,10.0,0.5,10.0,1.0,32.0,1e-07,0.0,0.3817306747260307,0.4368421052631579,0.3815151515151515,0.3898809523809524,0.7223325371742247,0.3695652173913043,0.4629629629629629,0.4857142857142857,0.2982456140350877,1.0,31356.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08231019_federated_metrics.csv,
482,ResNext50,10.0,1.0,10.0,1.0,16.0,0.0001,6.0,1.0,1.0,1.0,1.0,0.0027638916774339,0.6797385620915033,0.5462962962962963,0.5416666666666666,0.912280701754386,6.0,27008.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08231233_federated_metrics.csv,
483,ResNet50,10.0,1.0,10.0,1.0,16.0,0.0001,9.0,1.0,1.0,1.0,1.0,0.0043086435168221,0.0655737704918032,0.4722222222222222,0.5,0.0350877192982456,0.0,41834.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08231405_federated_metrics.csv,
484,ResNet50,10.0,1.0,10.0,1.0,16.0,1e-06,9.0,0.645665119194531,0.7421052631578948,0.5581060606060607,0.8408730158730159,0.5558588642823069,0.45,0.5925925925925926,0.782608695652174,0.3157894736842105,0.0,40641.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08231416_federated_metrics.csv,
485,ResNext50,10.0,1.0,10.0,1.0,16.0,1e-06,9.0,0.8714564811431819,0.8736842105263157,0.9012626262626264,0.845631313131313,0.5209336144359489,0.52,0.5555555555555556,0.6046511627906976,0.4561403508771929,9.0,44316.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08231429_federated_metrics.csv,
486,ResNext50,10.0,1.0,10.0,1.0,32.0,0.0001,1.0,0.958298933608531,0.957894736842105,1.0,0.9235042735042734,0.1573743611574173,0.717948717948718,0.5925925925925926,0.5656565656565656,0.9824561403508772,1.0,16008.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08231449_federated_metrics.csv,
487,ResNet50,10.0,1.0,10.0,1.0,32.0,0.0001,9.0,0.9941176470588234,0.994736842105263,1.0,0.9888888888888888,0.0385672962999251,0.4444444444444444,0.5833333333333334,0.75,0.3157894736842105,8.0,42896.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08231810_federated_metrics.csv,
488,ResNet50,10.0,1.0,10.0,1.0,32.0,1e-06,3.0,0.6314522897281517,0.463157894736842,1.0,0.463157894736842,0.8189005076885223,0.7080745341614907,0.5648148148148148,0.5480769230769231,1.0,2.0,43305.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08231823_federated_metrics.csv,
489,ResNext50,10.0,1.0,10.0,1.0,32.0,1e-06,9.0,0.612521645021645,0.7263157894736842,0.4898989898989898,0.8728571428571428,0.5805076986551284,0.3529411764705882,0.4907407407407407,0.5357142857142857,0.2631578947368421,9.0,42983.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08231834_federated_metrics.csv,
490,ResNext50,10.0,1.0,10.0,1.0,16.0,1e-05,8.0,0.98218782249742,0.9842105263157892,0.9775,0.9888888888888888,0.0565495611438037,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2.0,41023.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08231845_federated_metrics.csv,
491,ResNext50,10.0,1.0,10.0,1.0,32.0,1e-05,4.0,0.7330722900288117,0.6631578947368421,1.0,0.5816397328162034,0.5398203670978546,0.7080745341614907,0.5648148148148148,0.5480769230769231,1.0,1.0,23298.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08232141_federated_metrics.csv,
492,ResNet50,10.0,1.0,10.0,1.0,16.0,1e-05,9.0,0.9785714285714284,0.9789473684210525,0.9684090909090908,0.99,0.0832324088404053,0.144927536231884,0.4537037037037037,0.4166666666666667,0.087719298245614,0.0,43718.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08232220_federated_metrics.csv,
493,ResNet50,10.0,1.0,10.0,1.0,16.0,1e-07,0.0,0.5883584820976125,0.4684210526315789,0.8314141414141414,0.4577836134453781,0.738755466436085,0.6751592356687898,0.5277777777777778,0.53,0.9298245614035088,0.0,43580.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08232232_federated_metrics.csv,
494,ResNext50,10.0,1.0,10.0,1.0,16.0,1e-07,9.0,0.2205386770092652,0.4999999999999999,0.1733333333333333,0.3221428571428571,0.7204777124680971,0.0344827586206896,0.4814814814814814,1.0,0.0175438596491228,0.0,44237.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08232244_federated_metrics.csv,
495,ResNext50,10.0,0.5,10.0,2.0,16.0,0.0001,4.0,0.9771241830065358,0.9789473684210525,0.98,0.9777777777777776,0.1003138135669249,0.6865671641791045,0.6111111111111112,0.5974025974025974,0.8070175438596491,5.0,12826.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2308\08232330_federated_metrics.csv,
496,ResNet50,10.0,1.0,10.0,1.0,32.0,1e-07,0.0,0.551856122519738,0.5210526315789473,0.6467676767676769,0.4906993006993007,0.6972277224063873,0.5985401459854015,0.4907407407407407,0.5125,0.7192982456140351,1.0,8338.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2408\08240007_federated_metrics.csv,
497,ResNext50,10.0,1.0,10.0,1.0,32.0,1e-07,5.0,0.4456846773797238,0.4578947368421052,0.4693434343434343,0.4297222222222222,0.7072908639907838,0.6382978723404256,0.5277777777777778,0.5357142857142857,0.7894736842105263,0.0,17550.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2408\08240110_federated_metrics.csv,
498,ResNext50,10.0,0.5,10.0,2.0,32.0,0.0001,3.0,0.9783281733746128,0.9789473684210525,1.0,0.9616161616161616,0.0520731797005282,0.696969696969697,0.6296296296296297,0.6133333333333333,0.8070175438596491,4.0,13391.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2408\08240124_federated_metrics.csv,
499,ResNet50,10.0,1.0,10.0,1.0,32.0,1e-05,9.0,0.9833082706766916,0.9842105263157892,0.9684090909090908,1.0,0.1322972171008587,0.0,0.4722222222222222,0.0,0.0,0.0,43540.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2408\08240225_federated_metrics.csv,
500,ResNet50,10.0,0.5,10.0,2.0,16.0,1e-06,8.0,0.8891013071895424,0.8999999999999999,0.8698737373737374,0.9166666666666669,0.4686531076305791,0.5360824742268041,0.5833333333333334,0.65,0.4561403508771929,0.0,35430.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2408\08240329_federated_metrics.csv,
501,ResNext50,10.0,0.5,10.0,2.0,16.0,1e-06,9.0,0.8845046439628482,0.8947368421052629,0.8798737373737373,0.8999999999999998,0.3919445301357068,0.6853146853146853,0.5833333333333334,0.5697674418604651,0.8596491228070176,0.0,35423.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2408\08240434_federated_metrics.csv,
502,ResNext50,10.0,0.5,10.0,2.0,16.0,1e-05,8.0,1.0,1.0,1.0,1.0,0.0153858626677997,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,3.0,37488.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2408\08240455_federated_metrics.csv,
503,ResNet50,10.0,0.5,10.0,2.0,16.0,0.0001,6.0,0.995238095238095,0.994736842105263,0.9909090909090909,1.0,0.031909974533646,0.1666666666666666,0.4444444444444444,0.4,0.1052631578947368,0.0,25770.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\2408\08240516_federated_metrics.csv,
