model_name,global_epoch,models_percentage,MIN_NUM_WORKERS,local_epoch,batch_size,learning_rate,best_epoch,best_f1,best_acc,best_prec,best_recall,best_loss,best_f1_test,best_acc_test,best_recall_test,best_precision_test,best_round_test,total_duration,dataframe_path,model_path
ResNet18,5,0.5,10,2,32,1e-06,4,0.5714005602240896,0.6842105263157894,0.4731565656565656,0.7464285714285714,0.5955861032009125,0.4423076923076923,0.4629629629629629,0.4893617021276595,0.4035087719298245,1,3141,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06231418_federated_metrics.csv,
ResNet18,5,0.5,10,2,16,1e-07,0,0.595598724946551,0.4526315789473684,0.8793939393939394,0.4550511695906433,0.872014988723554,0.6829268292682927,0.5185185185185185,0.5233644859813084,0.9824561403508772,0,3083,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06231447_federated_metrics.csv,
ResNet18,5,0.5,10,2,32,1e-07,4,0.5028408871829925,0.6210526315789473,0.4576262626262626,0.6394696969696969,0.6672936022281647,0.2121212121212121,0.5185185185185185,0.7777777777777778,0.1228070175438596,0,3071,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06231515_federated_metrics.csv,
ResNet18,5,0.5,10,2,16,1e-08,4,0.356917888612935,0.4631578947368421,0.3362878787878788,0.4114285714285714,0.7945017463282535,0.1388888888888889,0.4259259259259259,0.3333333333333333,0.087719298245614,0,3096,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06231544_federated_metrics.csv,
ResNet18,5,0.5,10,2,32,1e-08,0,0.5329079450932999,0.5105263157894736,0.6448989898989899,0.4804532967032967,0.7293144524097442,0.64,0.5833333333333334,0.5882352941176471,0.7017543859649122,0,3117,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06231613_federated_metrics.csv,
ResNet18,5,0.5,10,2,16,1e-09,0,0.5382172030867682,0.4789473684210527,0.6751010101010101,0.4669364459070341,0.7511231914946908,0.65,0.4814814814814814,0.5048543689320388,0.912280701754386,0,3105,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06231642_federated_metrics.csv,
ResNet18,5,0.5,10,2,32,1e-09,1,0.629153439153439,0.4631578947368421,0.99,0.4634674922600619,1.029743480682373,0.6666666666666666,0.5092592592592593,0.5196078431372549,0.9298245614035088,0,2054,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06231704_federated_metrics.csv,
ResNet18,5,1.0,10,2,16,0.01,4,0.3204232804232804,0.5105263157894736,0.4999999999999999,0.7368421052631577,0.6980687037894601,0.1538461538461538,0.4907407407407407,0.625,0.087719298245614,2,4071,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06231743_federated_metrics.csv,
ResNet18,5,1.0,10,2,32,0.01,1,0.0689655172413793,0.5421052631578948,0.0999999999999999,0.9526315789473684,0.6956574440002441,0.0,0.4722222222222222,0.0,0.0,0,4042,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06231821_federated_metrics.csv,
ResNet18,5,1.0,10,2,16,0.001,4,0.9034314590824888,0.8947368421052629,0.9436868686868686,0.8889819004524887,0.3481799906560857,0.6832298136645962,0.5277777777777778,0.5288461538461539,0.9649122807017544,4,4071,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06231859_federated_metrics.csv,
ResNet18,5,1.0,10,2,32,0.001,0,0.78761002155739,0.8368421052631577,0.7307828282828284,0.9268506493506492,1.227546445236794,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,4,4099,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06231938_federated_metrics.csv,
ResNet18,5,1.0,10,2,16,0.0001,1,0.9822222222222222,0.9842105263157892,0.9675,1.0,0.0686175222589793,0.6153846153846154,0.4907407407407407,0.5116279069767442,0.7719298245614035,3,4138,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06232017_federated_metrics.csv,
ResNet18,5,1.0,10,2,32,0.0001,3,0.973099415204678,0.9736842105263156,0.98,0.9727272727272728,0.088592239364516,0.5309734513274337,0.5092592592592593,0.5357142857142857,0.5263157894736842,4,4087,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06232056_federated_metrics.csv,
ResNet18,5,1.0,10,2,16,1e-05,4,0.8412356726894349,0.8315789473684211,0.965,0.7496897546897546,0.5140202409342716,0.1290322580645161,0.5,0.8,0.0701754385964912,0,4097,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06232134_federated_metrics.csv,
ResNet18,5,1.0,10,2,32,1e-05,4,0.9229575163398694,0.9315789473684208,0.8909848484848486,0.9638888888888888,0.1937905564904213,0.1971830985915492,0.4722222222222222,0.5,0.1228070175438596,0,4095,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06232213_federated_metrics.csv,
ResNet18,5,1.0,10,2,16,1e-06,4,0.7344609780671161,0.7157894736842105,0.8500757575757576,0.6533721833721833,0.6060243521866044,0.2857142857142857,0.3055555555555556,0.3125,0.2631578947368421,0,4146,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06232252_federated_metrics.csv,
ResNet18,5,1.0,10,2,32,1e-06,4,0.6480359820089954,0.5368421052631579,0.9302777777777776,0.4989297385620914,0.6889146745204927,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,1,4065,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2306\06232330_federated_metrics.csv,
ResNet18,5,1.0,10,2,16,1e-07,0,0.6347987593504835,0.4736842105263157,0.9909090909090909,0.4697002923976607,0.7062155416137293,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,0,4543,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240013_federated_metrics.csv,
ResNet18,5,1.0,10,2,32,1e-07,0,0.6076676045371697,0.4736842105263157,0.8891161616161616,0.46484391124871,0.8985763132572173,0.6918238993710691,0.5462962962962963,0.5392156862745098,0.9649122807017544,0,4753,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240059_federated_metrics.csv,
ResNet18,5,1.0,10,2,16,1e-08,4,0.6314522897281517,0.4631578947368421,1.0,0.4631578947368421,0.7240464458340092,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2,4127,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240138_federated_metrics.csv,
ResNet18,5,1.0,10,2,32,1e-08,1,0.6314522897281517,0.463157894736842,1.0,0.463157894736842,0.698032683134079,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,1,4556,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240220_federated_metrics.csv,
ResNet18,5,1.0,10,2,16,1e-09,1,0.5939192343604108,0.6631578947368421,0.5496212121212121,0.6609126984126984,0.6554984293485943,0.4242424242424242,0.4722222222222222,0.5,0.3684210526315789,0,4147,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240259_federated_metrics.csv,
ResNet18,5,1.0,10,2,32,1e-09,2,0.5830971037607193,0.531578947368421,0.7163383838383839,0.4979212454212454,0.6897774815559389,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2,4446,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240344_federated_metrics.csv,
ResNet18,5,0.5,4,3,16,0.01,0,0.140625,0.5380434782608696,0.25,0.8478260869565217,1.0828462361514162e+16,0.0,0.4722222222222222,0.0,0.0,0,3625,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240418_federated_metrics.csv,
ResNet18,5,0.5,4,3,32,0.01,3,0.4611817700052994,0.6739130434782609,0.4543650793650793,0.7357335646809331,1.84101368421868e+24,0.0,0.4722222222222222,0.0,0.0,0,3271,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240454_federated_metrics.csv,
ResNet18,5,0.5,4,3,16,0.001,4,0.9397475589426052,0.951086956521739,0.9365079365079364,0.95,0.1932028704930258,0.6993865030674846,0.5462962962962963,0.5377358490566038,1.0,2,3638,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240529_federated_metrics.csv,
ResNet18,5,0.5,4,3,32,0.001,3,0.9333204334365324,0.9456521739130436,0.9345238095238096,0.9375,0.2012231942619268,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,4,3572,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240559_federated_metrics.csv,
ResNet18,5,0.5,4,3,16,0.0001,2,0.986100386100386,0.9891304347826088,0.9861111111111112,0.986842105263158,0.0189972461783959,0.4175824175824176,0.5092592592592593,0.5588235294117647,0.3333333333333333,4,5387,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240652_federated_metrics.csv,
ResNet18,5,0.5,4,3,32,0.0001,4,1.0,1.0,1.0,1.0,0.0003927429216159,0.3950617283950617,0.5462962962962963,0.6666666666666666,0.2807017543859649,2,4029,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240728_federated_metrics.csv,
ResNet18,5,0.5,4,3,16,1e-05,4,0.9928571428571428,0.9945652173913044,0.9861111111111112,1.0,0.0181853682658149,0.0338983050847457,0.4722222222222222,0.5,0.0175438596491228,2,4295,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240809_federated_metrics.csv,
ResNet18,5,0.5,4,3,32,1e-05,4,0.979196556671449,0.9836956521739132,0.9603174603174602,1.0,0.0616069137898233,0.4042553191489361,0.4814814814814814,0.5135135135135135,0.3333333333333333,0,4761,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240856_federated_metrics.csv,
ResNet18,5,0.5,4,3,16,1e-06,4,0.8579967074549117,0.8804347826086957,0.8551587301587301,0.8634920634920635,0.346383184356534,0.208955223880597,0.5092592592592593,0.7,0.1228070175438596,0,4984,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06240944_federated_metrics.csv,
ResNet18,5,0.5,4,3,32,1e-06,4,0.823737366568249,0.8695652173913042,0.761904761904762,0.9004726890756302,0.3679200284506963,0.5689655172413793,0.5370370370370371,0.559322033898305,0.5789473684210527,0,4491,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06241021_federated_metrics.csv,
ResNet18,5,0.5,4,3,16,1e-07,4,0.5076119786646103,0.5652173913043478,0.5575396825396826,0.4669642857142857,0.6629889231661092,0.6218487394957983,0.5833333333333334,0.5967741935483871,0.6491228070175439,0,10014,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06241148_federated_metrics.csv,
ResNet18,5,0.5,4,3,32,1e-07,0,0.2910272804774083,0.5706521739130435,0.246031746031746,0.4854166666666666,0.678562523878139,0.4791666666666667,0.5370370370370371,0.5897435897435898,0.4035087719298245,0,6175,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06241242_federated_metrics.csv,
ResNet18,5,0.5,4,3,16,1e-08,4,0.319886183945719,0.5217391304347826,0.2876984126984127,0.3666666666666666,0.7013853179371876,0.6071428571428571,0.5925925925925926,0.6181818181818182,0.5964912280701754,0,5556,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06241333_federated_metrics.csv,
ResNet18,5,0.5,4,3,32,1e-08,1,0.5882150944419586,0.4456521739130434,0.9742063492063492,0.4217507298902648,0.9171943282303604,0.6493506493506493,0.5,0.5154639175257731,0.8771929824561403,0,4793,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06241414_federated_metrics.csv,
ResNet18,5,0.5,4,3,16,1e-09,4,0.334035409035409,0.4402173913043478,0.3472222222222222,0.3230333800186741,0.7879496184380157,0.6201550387596899,0.5462962962962963,0.5555555555555556,0.7017543859649122,0,8210,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06241540_federated_metrics.csv,
ResNet18,5,0.5,4,3,32,1e-09,2,0.5147914281418774,0.5,0.6944444444444444,0.4219547614856539,0.7827550075624299,0.3809523809523809,0.3981481481481481,0.4166666666666667,0.3508771929824561,0,7629,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06241644_federated_metrics.csv,
ResNet18,5,1.0,4,3,16,0.01,4,0.4694538288288288,0.6032608695652174,0.5873015873015872,0.6811594202898551,0.7693170574696166,0.0,0.4722222222222222,0.0,0.0,0,8470,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06241805_federated_metrics.csv,
ResNet18,5,1.0,4,3,32,0.01,4,0.458187134502924,0.6467391304347827,0.490079365079365,0.6936002178649239,0.8164911276620367,0.0,0.4722222222222222,0.0,0.0,0,10196,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06241946_federated_metrics.csv,
ResNet18,5,1.0,4,3,16,0.001,4,0.9296992481203008,0.9456521739130436,0.9305555555555556,0.9308823529411764,0.1599700499741037,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,4,9975,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06242122_federated_metrics.csv,
ResNet18,5,1.0,4,3,32,0.001,3,0.9237987987987988,0.940217391304348,0.9007936507936508,0.9590643274853802,0.2233783982127257,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,1,7328,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2406\06242242_federated_metrics.csv,
ResNet18,5,1.0,4,3,16,0.0001,2,1.0,1.0,1.0,1.0,0.0030995695816945,0.4137931034482758,0.5277777777777778,0.6,0.3157894736842105,0,17434,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06250108_federated_metrics.csv,
ResNet18,5,1.0,4,3,32,0.0001,2,1.0,1.0,1.0,1.0,0.0041378095953879,0.2285714285714285,0.5,0.6153846153846154,0.1403508771929824,0,9692,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06250239_federated_metrics.csv,
ResNet18,5,1.0,4,3,16,1e-05,4,1.0,1.0,1.0,1.0,0.0118031359692711,0.0,0.4722222222222222,0.0,0.0,0,11207,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06250419_federated_metrics.csv,
ResNet18,5,1.0,4,3,32,1e-05,4,1.0,1.0,1.0,1.0,0.0199581973770957,0.2608695652173913,0.5277777777777778,0.75,0.1578947368421052,0,22382,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06250747_federated_metrics.csv,
ResNet18,5,1.0,4,3,16,1e-06,3,0.880952380952381,0.9021739130434782,0.880952380952381,0.880952380952381,0.3598962795475255,0.4485981308411215,0.4537037037037037,0.48,0.4210526315789473,0,14507,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06250953_federated_metrics.csv,
ResNet18,5,1.0,4,3,32,1e-06,4,0.7493845440274012,0.7336956521739131,0.9623015873015872,0.6177197802197802,0.5420169597086699,0.7051282051282052,0.5740740740740741,0.5555555555555556,0.9649122807017544,0,6622,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06251100_federated_metrics.csv,
ResNet18,5,1.0,4,3,16,1e-07,3,0.235595238095238,0.5815217391304348,0.1587301587301587,0.4583333333333333,0.6394868486601373,0.6140350877192983,0.5925925925925926,0.6140350877192983,0.6140350877192983,0,7577,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06251214_federated_metrics.csv,
ResNet18,5,1.0,4,3,32,1e-07,4,0.3011067193675889,0.6467391304347826,0.1884920634920635,0.7625,0.6728954379973204,0.0923076923076923,0.4537037037037037,0.375,0.0526315789473684,0,5877,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06251318_federated_metrics.csv,
ResNet18,5,1.0,4,3,16,1e-08,4,0.1263157894736842,0.6195652173913043,0.0694444444444444,1.0,0.7328898262070573,0.0,0.4629629629629629,0.0,0.0,0,10815,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06251449_federated_metrics.csv,
ResNet18,5,1.0,4,3,32,1e-08,4,0.3657488344988345,0.6413043478260869,0.251984126984127,0.7196969696969697,0.654470888816792,0.0967741935483871,0.4814814814814814,0.6,0.0526315789473684,0,8484,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06251611_federated_metrics.csv,
ResNet18,5,1.0,4,3,16,1e-09,2,0.4307039078875584,0.3749999999999999,0.5892857142857143,0.3422463706112204,0.8412750492925227,0.6233766233766234,0.4629629629629629,0.4948453608247423,0.8421052631578947,0,4542,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06251702_federated_metrics.csv,
ResNet18,5,1.0,4,3,32,1e-09,1,0.1098484848484848,0.5652173913043478,0.0654761904761904,0.3541666666666666,0.6795381605625153,0.6260869565217392,0.6018518518518519,0.6206896551724138,0.631578947368421,0,11673,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06251854_federated_metrics.csv,
ResNet18,5,0.5,8,3,16,0.01,2,0.414089729328884,0.3641304347826086,0.875,0.3967391304347826,63525785709703.695,0.6951219512195121,0.5370370370370371,0.5327102803738317,1.0,2,8301,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06252007_federated_metrics.csv,
ResNet18,5,0.5,8,3,32,0.01,2,0.4658138672599184,0.3043478260869565,1.0,0.3043478260869565,24828.17905009538,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2,7462,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06252123_federated_metrics.csv,
ResNet18,5,0.5,8,3,16,0.001,3,0.7534980370506686,0.8423913043478259,0.7522321428571429,0.8173076923076922,0.3910165651315132,0.6178861788617886,0.5648148148148148,0.5757575757575758,0.6666666666666666,4,8235,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2506\06252238_federated_metrics.csv,
ResNet18,5,0.5,8,3,32,0.001,2,0.6430500658761528,0.733695652173913,0.6651785714285714,0.7125114468864469,5.600947491824627,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,1,10257,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2606\06260012_federated_metrics.csv,
ResNet18,5,0.5,8,3,16,0.0001,4,0.962912087912088,0.9782608695652172,0.9330357142857144,1.0,0.0693693437572841,0.4842105263157895,0.5462962962962963,0.6052631578947368,0.4035087719298245,0,10903,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2606\06260156_federated_metrics.csv,
ResNet18,5,0.5,8,3,32,0.0001,3,0.9353146853146852,0.967391304347826,0.8898809523809524,1.0,0.159887081834313,0.3,0.4814814814814814,0.5217391304347826,0.2105263157894736,0,6561,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2606\06260259_federated_metrics.csv,
ResNet18,5,0.5,8,3,16,1e-05,4,0.9225274725274726,0.9565217391304348,0.8638392857142857,1.0,0.1047913168212803,0.5161290322580645,0.5833333333333334,0.6666666666666666,0.4210526315789473,4,9007,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2606\06260418_federated_metrics.csv,
ResNet18,5,0.5,8,3,32,1e-05,4,0.8905594405594406,0.9402173913043476,0.8095238095238095,1.0,0.1374399969354272,0.345679012345679,0.5092592592592593,0.5833333333333334,0.2456140350877192,0,9303,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2606\06260556_federated_metrics.csv,
ResNet18,5,0.5,8,3,16,1e-06,4,0.6541531385281386,0.8152173913043478,0.5855654761904763,0.8069444444444445,0.4844516849388247,0.5227272727272727,0.6111111111111112,0.7419354838709677,0.4035087719298245,0,16366,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2606\06260816_federated_metrics.csv,
ResNet18,5,0.5,8,3,32,1e-06,4,0.6386778582670526,0.75,0.7313988095238095,0.5833333333333333,0.5581190213561058,0.5255474452554745,0.3981481481481481,0.45,0.631578947368421,0,7679,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2606\06260928_federated_metrics.csv,
ResNet18,5,0.5,8,3,16,1e-07,4,0.3965699505173189,0.5706521739130435,0.4709821428571428,0.3453508297258297,0.6609537773158238,0.6031746031746031,0.5370370370370371,0.5507246376811594,0.6666666666666666,1,9000,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2606\06261107_federated_metrics.csv,
ResNet18,5,0.5,8,3,32,1e-07,4,0.3531468531468532,0.6847826086956521,0.290922619047619,0.4604166666666667,0.6137356385588646,0.125,0.4814814814814814,0.5714285714285714,0.0701754385964912,0,14175,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2606\06261311_federated_metrics.csv,
ResNet18,5,0.5,8,3,16,1e-08,3,0.3571264111705288,0.4076086956521738,0.5491071428571428,0.2678776901203371,0.8877769715112189,0.5585585585585585,0.5462962962962963,0.5740740740740741,0.543859649122807,0,7105,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2606\06261429_federated_metrics.csv,
ResNet18,5,0.5,8,3,32,1e-08,3,0.3736763236763237,0.7065217391304347,0.3139880952380952,0.5089285714285714,0.598433181643486,0.2954545454545454,0.4259259259259259,0.4193548387096774,0.2280701754385964,0,33928,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2606\06262230_federated_metrics.csv,
ResNet18,5,0.5,8,3,16,1e-09,3,0.4676611579003125,0.3097826086956522,1.0,0.3058300395256916,1.2145062940924063,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,0,11570,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2706\06270029_federated_metrics.csv,
ResNet18,5,0.5,8,3,32,1e-09,0,0.4282245532245531,0.7282608695652174,0.3474702380952381,0.6443452380952381,0.5717625468969345,0.608,0.5462962962962963,0.5588235294117647,0.6666666666666666,0,14613,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2706\06270249_federated_metrics.csv,
ResNet18,5,1.0,8,3,16,0.01,0,0.1100574712643678,0.5869565217391304,0.25,0.8206521739130435,0.7287420189898948,0.2941176470588235,0.5555555555555556,0.9090909090909092,0.175438596491228,3,21049,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2706\06270612_federated_metrics.csv,
ResNet18,5,1.0,8,3,32,0.01,1,0.2329069336299592,0.5,0.5,0.6521739130434783,0.6973738372325897,0.0,0.4722222222222222,0.0,0.0,0,59294,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2706\06271455_federated_metrics.csv,
ResNet18,5,1.0,8,3,16,0.001,4,0.8420246420246422,0.9130434782608696,0.7961309523809523,0.9236607142857144,0.2294913251256651,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2,15267,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2706\06271708_federated_metrics.csv,
ResNet18,5,1.0,8,3,32,0.001,4,0.7922121007647324,0.8858695652173912,0.7790178571428571,0.897253787878788,0.3300361074507236,0.6829268292682927,0.5185185185185185,0.5233644859813084,0.9824561403508772,4,71247,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2806\06280558_federated_metrics.csv,
ResNet18,5,1.0,8,3,16,0.0001,3,0.9791666666666669,0.9891304347826086,0.9642857142857144,1.0,0.0412201315566958,0.5689655172413793,0.5370370370370371,0.559322033898305,0.5789473684210527,1,11190,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2806\06280739_federated_metrics.csv,
ResNet18,5,1.0,8,3,32,0.0001,1,0.9435897435897436,0.967391304347826,0.9174107142857144,0.984375,0.0978771195805165,0.6829268292682927,0.5185185185185185,0.5233644859813084,0.9824561403508772,3,40814,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2806\06281425_federated_metrics.csv,
ResNet18,5,1.0,8,3,16,1e-05,4,0.9337454212454211,0.9619565217391304,0.9151785714285716,0.9665178571428572,0.1179625604949567,0.0,0.4722222222222222,0.0,0.0,0,15030,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2806\06281650_federated_metrics.csv,
ResNet18,5,1.0,8,3,32,1e-05,1,0.8277139527139528,0.907608695652174,0.7470238095238095,0.9571428571428572,0.33589543774724,0.4634146341463415,0.5925925925925926,0.76,0.3333333333333333,1,85696,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2906\06290538_federated_metrics.csv,
ResNet18,5,1.0,8,3,16,1e-06,3,0.4738346840404682,0.3260869565217391,1.0,0.3112648221343873,0.9405993550367976,0.7037037037037037,0.5555555555555556,0.5428571428571428,1.0,1,25728,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\2906\06290918_federated_metrics.csv,
ResNet18,5,1.0,8,3,32,1e-06,4,0.6570818070818072,0.7499999999999999,0.7730654761904763,0.5834634115884116,0.5858458280563354,0.6829268292682927,0.5185185185185185,0.5233644859813084,0.9824561403508772,2,3441,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061203_federated_metrics.csv,
ResNet18,5,1.0,8,3,16,1e-07,2,0.5176608355412704,0.5054347826086957,0.8831845238095238,0.3678483893557422,0.7443234021572963,0.6524822695035462,0.5462962962962963,0.5476190476190477,0.8070175438596491,4,3422,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061235_federated_metrics.csv,
ResNet18,5,1.0,8,3,32,1e-07,4,0.0868055555555555,0.6847826086956521,0.0520833333333333,0.5625,0.6155263632535934,0.4266666666666667,0.6018518518518519,0.8888888888888888,0.2807017543859649,2,3407,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061307_federated_metrics.csv,
ResNet18,5,1.0,8,3,16,1e-08,3,0.4896996266823853,0.3913043478260869,0.9642857142857144,0.3291666666666666,0.7825155261418094,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,3,3436,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061340_federated_metrics.csv,
ResNet18,5,1.0,8,3,32,1e-08,3,0.2683035714285715,0.5815217391304348,0.2723214285714286,0.2686011904761904,0.6600980758666992,0.453781512605042,0.3981481481481481,0.4354838709677419,0.4736842105263157,0,3708,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061415_federated_metrics.csv,
ResNet18,5,1.0,8,3,16,1e-09,2,0.4456023024458379,0.5380434782608696,0.6235119047619049,0.3509490509490509,0.7037088193971178,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2,3572,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061450_federated_metrics.csv,
